subjID	level1_choice	level2_choice	reward
P2jprpmgv	2.0	1.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	1.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	1.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	2.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	1.0	0
P2njhbcw7	1.0	1.0	1
P2njhbcw7	2.0	2.0	0
P2njhbcw7	2.0	2.0	0
P2njhbcw7	1.0	1.0	0
P2njhbcw7	2.0	2.0	1
P2njhbcw7	1.0	2.0	1
P2njhbcw7	1.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	2.0	1.0	1
P33atn1af	2.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	2.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	2.0	1
P33atn1af	2.0	1.0	0
P33atn1af	1.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	2.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	1.0	1
P33atn1af	2.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	1.0	1
P33atn1af	2.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	1
P33atn1af	2.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	1
P33atn1af	2.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	1.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	1.0	1
P33atn1af	1.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	2.0	2.0	0
P33atn1af	1.0	2.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	1.0	0
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	1
P33atn1af	2.0	2.0	1
P33atn1af	2.0	2.0	1
P33atn1af	1.0	1.0	0
P33atn1af	2.0	2.0	0
